route,FL_DATE,avg_arr_delay,avg_dep_delay,flights
PHX-RNO,2018-08-01,11.201086956521738,12.907608695652174,184
PHX-RNO,2020-01-01,-6.355329949238579,-2.213197969543147,197
PHX-ROW,2018-08-01,-8.129032258064516,-4.838709677419355,31
PHX-ROW,2020-01-01,-5.923076923076923,-6.653846153846154,26
PHX-SAF,2018-08-01,5.535714285714286,0.8928571428571429,28
PHX-SAF,2020-01-01,-5.159090909090909,-3.590909090909091,44
PHX-SAN,2018-08-01,5.466666666666667,9.361290322580645,465
PHX-SAN,2020-01-01,-8.829741379310345,-1.5905172413793103,464
PHX-SAT,2018-08-01,9.281553398058252,12.092233009708737,206
PHX-SAT,2020-01-01,-8.44375,-1.6273291925465838,161
PHX-SBA,2018-08-01,14.321428571428571,12.57857142857143,140
PHX-SBA,2020-01-01,-10.718446601941748,-4.461538461538462,104
PHX-SBP,2018-08-01,18.591666666666665,15.166666666666666,120
PHX-SBP,2020-01-01,-12.715686274509803,-2.980392156862745,102
PHX-SDF,2018-08-01,2.40625,8.34375,32
PHX-SDF,2020-01-01,-13.909090909090908,0.36363636363636365,11
PHX-SEA,2018-08-01,25.4493041749503,26.427165354330707,508
PHX-SEA,2020-01-01,-7.732227488151659,-3.7588652482269502,423
PHX-SFO,2018-08-01,27.675,29.420454545454547,440
PHX-SFO,2020-01-01,-11.061224489795919,-1.846938775510204,294
PHX-SGU,2018-08-01,0.6774193548387096,-2.0806451612903225,62
PHX-SGU,2020-01-01,-3.6626506024096384,-5.072289156626506,83
PHX-SJC,2018-08-01,5.34384858044164,9.447949526813881,317
PHX-SJC,2020-01-01,-8.755725190839694,-2.0916030534351147,262
PHX-SLC,2018-08-01,9.195505617977528,10.742729306487696,447
PHX-SLC,2020-01-01,-6.663551401869159,-2.2757009345794392,428
PHX-SMF,2018-08-01,7.109677419354838,10.967845659163988,311
PHX-SMF,2020-01-01,-7.456066945606694,-1.598326359832636,239
PHX-SNA,2018-08-01,2.850828729281768,5.3259668508287294,362
PHX-SNA,2020-01-01,-8.077669902912621,-0.86084142394822,309
PHX-STL,2018-08-01,7.091503267973856,8.620915032679738,153
PHX-STL,2020-01-01,-8.974683544303797,-1.1455696202531647,158
PHX-STS,2018-08-01,3.7419354838709675,3.6129032258064515,31
PHX-STS,2020-01-01,-6.0,-2.2857142857142856,21
PHX-TPA,2018-08-01,16.26086956521739,13.365591397849462,93
PHX-TPA,2020-01-01,-5.32051282051282,-0.1282051282051282,78
PHX-TUL,2018-08-01,-1.4107142857142858,5.107142857142857,56
PHX-TUL,2020-01-01,-6.848484848484849,-2.272727272727273,33
PHX-TUS,2018-08-01,17.502824858757062,17.07909604519774,177
PHX-TUS,2020-01-01,-4.523529411764706,-3.5176470588235293,170
PHX-YUM,2018-08-01,0.16666666666666666,1.9035087719298245,114
PHX-YUM,2020-01-01,-6.032258064516129,-3.9516129032258065,124
PIA-ATL,2018-08-01,-0.7865168539325843,2.8876404494382024,89
PIA-ATL,2020-01-01,-10.909090909090908,-1.0746268656716418,67
PIA-AZA,2018-08-01,-10.88888888888889,-4.0,9
PIA-AZA,2020-01-01,-5.857142857142857,-4.571428571428571,7
PIA-CLT,2018-08-01,-5.7,-1.6666666666666667,60
PIA-CLT,2020-01-01,-6.612244897959184,-5.183673469387755,49
PIA-DFW,2018-08-01,27.28813559322034,33.08474576271186,59
PIA-DFW,2020-01-01,-8.116279069767442,-5.590909090909091,44
PIA-DTW,2018-08-01,1.9827586206896552,8.89655172413793,58
PIA-LAS,2018-08-01,-15.071428571428571,-8.357142857142858,14
PIA-LAS,2020-01-01,-13.444444444444445,-7.777777777777778,9
PIA-MSP,2018-08-01,-1.6666666666666667,-1.5925925925925926,27
PIA-MSP,2020-01-01,-16.11111111111111,-2.3333333333333335,18
PIA-ORD,2018-08-01,16.59235668789809,19.019108280254777,157
PIA-ORD,2020-01-01,-8.810344827586206,-6.068965517241379,58
PIA-PGD,2018-08-01,0.6,-3.4,10
PIA-PGD,2020-01-01,-8.2,-10.266666666666667,15
PIA-PIE,2018-08-01,-1.1818181818181819,0.45454545454545453,11
PIA-PIE,2020-01-01,-15.444444444444445,-12.666666666666666,9
PIA-SFB,2018-08-01,-4.0,-4.5,4
PIA-SFB,2020-01-01,3.25,0.5,4
PIA-VPS,2018-08-01,-4.222222222222222,-1.7777777777777777,9
PIB-DFW,2020-01-01,-21.49019607843137,-5.803921568627451,51
PIB-MEI,2018-08-01,-6.129032258064516,-6.435483870967742,62
PIE-ABE,2018-08-01,30.2,29.866666666666667,15
PIE-ABE,2020-01-01,-13.75,-8.75,12
PIE-ALB,2020-01-01,-15.88888888888889,-8.333333333333334,9
PIE-ATW,2018-08-01,-11.875,-7.75,8
PIE-ATW,2020-01-01,-19.4,-10.0,5
PIE-AUS,2018-08-01,12.0,5.5,4
PIE-AVL,2018-08-01,12.296296296296296,13.857142857142858,28
PIE-AVL,2020-01-01,-9.925,-9.675,40
PIE-BGR,2018-08-01,7.588235294117647,3.6470588235294117,17
PIE-BGR,2020-01-01,-14.444444444444445,-8.555555555555555,9
PIE-BLV,2018-08-01,9.083333333333334,9.0,12
PIE-BLV,2020-01-01,-13.0,-7.75,8
PIE-BMI,2018-08-01,30.77777777777778,37.44444444444444,9
PIE-BMI,2020-01-01,-19.428571428571427,-9.142857142857142,7
PIE-BNA,2018-08-01,0.0,-4.888888888888889,9
PIE-BNA,2020-01-01,-19.0,-14.285714285714286,7
PIE-CHA,2018-08-01,-2.888888888888889,2.111111111111111,9
PIE-CHA,2020-01-01,-19.285714285714285,-10.0,7
PIE-CID,2018-08-01,-0.8888888888888888,3.4444444444444446,9
PIE-CID,2020-01-01,-19.071428571428573,-8.214285714285714,14
PIE-CLE,2018-08-01,-2.7777777777777777,-6.555555555555555,9
PIE-CLE,2020-01-01,-13.5,-8.0,2
PIE-CVG,2018-08-01,14.25,10.0,28
PIE-CVG,2020-01-01,-8.65,-4.3,20
PIE-DAY,2018-08-01,-1.0,-0.6666666666666666,9
PIE-DSM,2018-08-01,-10.727272727272727,-5.454545454545454,11
PIE-DSM,2020-01-01,-19.3,-10.9,10
PIE-ELM,2018-08-01,-9.555555555555555,-3.111111111111111,9
PIE-ELM,2020-01-01,-13.428571428571429,-5.428571428571429,7
PIE-FNT,2018-08-01,-1.5294117647058822,-2.235294117647059,17
PIE-FNT,2020-01-01,-7.071428571428571,-6.928571428571429,14
PIE-FSD,2018-08-01,-7.5,0.5,4
PIE-FSD,2020-01-01,-28.75,-13.75,4
PIE-FWA,2018-08-01,-6.888888888888889,-3.4444444444444446,9
PIE-FWA,2020-01-01,-16.785714285714285,-8.071428571428571,14
PIE-GRR,2018-08-01,-1.1,1.95,20
PIE-GRR,2020-01-01,-13.096774193548388,-1.8387096774193548,31
PIE-GSO,2018-08-01,-6.777777777777778,-3.4444444444444446,9
PIE-GSO,2020-01-01,-6.0,-3.2857142857142856,7
PIE-GSP,2018-08-01,-3.4166666666666665,-0.8333333333333334,12
PIE-GSP,2020-01-01,-13.11111111111111,-5.888888888888889,9
PIE-HGR,2018-08-01,-4.0,-3.75,4
PIE-HTS,2018-08-01,3.466666666666667,5.066666666666666,15
PIE-HTS,2020-01-01,-13.2,-6.2,10
PIE-IAG,2018-08-01,9.538461538461538,10.076923076923077,13
PIE-IAG,2020-01-01,-11.875,-0.625,8
PIE-IND,2018-08-01,21.833333333333332,24.583333333333332,24
PIE-IND,2020-01-01,-8.772727272727273,-2.909090909090909,22
PIE-LCK,2018-08-01,9.615384615384615,8.0,13
PIE-LCK,2020-01-01,-7.285714285714286,-6.142857142857143,7
PIE-LEX,2018-08-01,11.666666666666666,14.833333333333334,12
PIE-LEX,2020-01-01,-9.625,-4.875,8
PIE-MCI,2018-08-01,56.0,49.25,4
PIE-MDT,2018-08-01,2.642857142857143,2.0714285714285716,14
PIE-MDT,2020-01-01,-20.636363636363637,-9.083333333333334,12
PIE-MEM,2018-08-01,-5.25,-4.5,4
PIE-MEM,2020-01-01,-10.222222222222221,-7.111111111111111,9
PIE-MKE,2018-08-01,-9.11111111111111,-3.7777777777777777,9
PIE-MLI,2018-08-01,-10.666666666666666,-5.888888888888889,9
PIE-MLI,2020-01-01,-12.4,-10.6,5
PIE-OGS,2020-01-01,-5.666666666666667,-1.0,3
PIE-OMA,2018-08-01,-16.5,-9.25,4
PIE-OMA,2020-01-01,-19.0,-5.6,5
PIE-ORF,2018-08-01,27.666666666666668,27.88888888888889,9
PIE-ORF,2020-01-01,-14.666666666666666,-10.88888888888889,9
PIE-PBG,2018-08-01,-5.555555555555555,-6.555555555555555,9
PIE-PBG,2020-01-01,-14.555555555555555,-6.0,9
PIE-PIA,2018-08-01,2.727272727272727,5.181818181818182,11
PIE-PIA,2020-01-01,-18.2,-10.3,10
PIE-PIT,2018-08-01,25.0,25.529411764705884,17
PIE-PIT,2020-01-01,-8.125,-6.375,8
PIE-PVD,2018-08-01,1.2222222222222223,-4.222222222222222,9
PIE-RDU,2018-08-01,57.666666666666664,53.333333333333336,9
PIE-RFD,2018-08-01,14.444444444444445,15.88888888888889,9
PIE-RFD,2020-01-01,-14.375,-4.5,8
PIE-RIC,2018-08-01,21.88888888888889,13.222222222222221,9
PIE-RIC,2020-01-01,-7.625,-7.625,8
PIE-ROA,2018-08-01,4.777777777777778,7.777777777777778,9
PIE-ROA,2020-01-01,-10.555555555555555,-8.0,9
PIE-SBN,2018-08-01,5.444444444444445,8.88888888888889,9
PIE-SBN,2020-01-01,-12.777777777777779,-13.666666666666666,9
PIE-SCE,2020-01-01,-18.125,-10.625,8
PIE-SDF,2018-08-01,-12.7,-7.2,10
PIE-SDF,2020-01-01,-10.666666666666666,-7.222222222222222,9
PIE-SGF,2018-08-01,2.1666666666666665,2.5833333333333335,12
PIE-SGF,2020-01-01,-16.428571428571427,-8.428571428571429,7
PIE-SWF,2018-08-01,-3.076923076923077,0.7692307692307693,13
PIE-SWF,2020-01-01,-9.375,-7.25,8
PIE-SYR,2018-08-01,2.4375,2.5625,16
PIE-SYR,2020-01-01,-14.625,-6.25,8
PIE-TOL,2018-08-01,-6.25,-1.8888888888888888,9
PIE-TOL,2020-01-01,-7.444444444444445,-7.333333333333333,9
PIE-TRI,2018-08-01,17.75,15.75,4
PIE-TUL,2018-08-01,24.25,31.75,4
PIE-TVC,2020-01-01,-19.714285714285715,-11.25,8
PIE-TYS,2018-08-01,-5.631578947368421,-0.9473684210526315,19
PIE-TYS,2020-01-01,-13.68421052631579,-6.894736842105263,19
PIE-USA,2018-08-01,16.82608695652174,18.73913043478261,23
PIE-USA,2020-01-01,-12.764705882352942,-9.058823529411764,17
PIH-SLC,2018-08-01,-10.894736842105264,-5.359649122807017,114
PIH-SLC,2020-01-01,-15.908045977011493,-4.413793103448276,87
PIR-DEN,2020-01-01,-31.547169811320753,-9.924528301886792,53
PIT-ATL,2018-08-01,-1.9967948717948718,3.6293929712460065,313
PIT-ATL,2020-01-01,-16.418772563176894,-3.759856630824373,279
PIT-AUS,2018-08-01,11.75,21.25,4
PIT-BNA,2018-08-01,4.057142857142857,13.4,35
PIT-BNA,2020-01-01,-13.618181818181819,-0.8181818181818182,55
PIT-BOS,2018-08-01,15.625766871165645,15.363636363636363,330
PIT-BOS,2020-01-01,-16.679012345679013,-7.477366255144033,243
PIT-BWI,2018-08-01,7.7439024390243905,13.414634146341463,82
PIT-BWI,2020-01-01,-20.016666666666666,-2.8333333333333335,60
PIT-CHS,2018-08-01,19.11111111111111,21.444444444444443,9
PIT-CHS,2020-01-01,-6.0,13.0,2
PIT-CLT,2018-08-01,3.2699619771863118,6.856060606060606,264
PIT-CLT,2020-01-01,-9.557692307692308,-4.610576923076923,208
PIT-DAL,2018-08-01,-0.5806451612903226,7.32258064516129,31
PIT-DAL,2020-01-01,-19.517241379310345,-2.8620689655172415,29
PIT-DCA,2018-08-01,9.660377358490566,7.452830188679245,106
PIT-DCA,2020-01-01,-16.330578512396695,-5.776859504132231,121
PIT-DEN,2018-08-01,-0.11320754716981132,8.626168224299066,107
PIT-DEN,2020-01-01,-18.59259259259259,-3.1666666666666665,108
PIT-DFW,2018-08-01,8.105882352941176,12.982456140350877,171
PIT-DFW,2020-01-01,-12.930232558139535,-2.813953488372093,86
PIT-DTW,2018-08-01,-3.8979591836734695,2.2413793103448274,149
PIT-DTW,2020-01-01,-18.049180327868854,-3.7049180327868854,122
PIT-EWR,2018-08-01,15.195767195767196,17.396825396825395,189
PIT-EWR,2020-01-01,-12.66,-6.56,200
PIT-FLL,2018-08-01,2.3789473684210525,10.31578947368421,95
PIT-FLL,2020-01-01,-15.35344827586207,-2.2413793103448274,116
PIT-HOU,2018-08-01,-5.806451612903226,7.903225806451613,31
PIT-HOU,2020-01-01,-22.892857142857142,-1.75,28
PIT-IAD,2018-08-01,14.37704918032787,15.131147540983607,122
PIT-IAD,2020-01-01,-10.676767676767676,-5.94949494949495,99
PIT-IAH,2018-08-01,11.36,11.92,150
PIT-IAH,2020-01-01,-11.015503875968992,-6.015384615384615,130
PIT-JAX,2018-08-01,-9.454545454545455,-3.272727272727273,11
PIT-JAX,2020-01-01,-4.666666666666667,3.0,3
PIT-JFK,2018-08-01,17.462962962962962,27.046296296296298,109
PIT-JFK,2020-01-01,-17.116071428571427,-4.464285714285714,112
PIT-LAS,2018-08-01,3.6989247311827955,13.881720430107526,93
PIT-LAS,2020-01-01,-26.086206896551722,-3.0172413793103448,58
PIT-LAX,2018-08-01,-9.375,5.714285714285714,56
PIT-LAX,2020-01-01,-23.03448275862069,-3.7241379310344827,29
PIT-LGA,2018-08-01,21.377245508982035,24.047904191616766,335
PIT-LGA,2020-01-01,-17.186746987951807,-6.015015015015015,333
PIT-MCO,2018-08-01,0.18055555555555555,6.798611111111111,144
PIT-MCO,2020-01-01,-13.56353591160221,-3.154696132596685,181
PIT-MDW,2018-08-01,3.0413793103448277,6.808219178082192,146
PIT-MDW,2020-01-01,-16.16949152542373,-4.151260504201681,119
PIT-MIA,2018-08-01,-5.048387096774194,-0.8064516129032258,62
PIT-MIA,2020-01-01,-17.930232558139537,-3.4302325581395348,86
PIT-MSP,2018-08-01,-7.840336134453781,2.6554621848739495,120
PIT-MSP,2020-01-01,-22.57281553398058,-4.145631067961165,103
PIT-MSY,2018-08-01,-6.25,-1.5,8
PIT-MSY,2020-01-01,-18.0,8.0,1
PIT-MYR,2018-08-01,0.9090909090909091,5.954545454545454,44
PIT-ORD,2018-08-01,10.155367231638419,13.21629213483146,356
PIT-ORD,2020-01-01,-15.962962962962964,-4.518518518518518,243
PIT-PBI,2020-01-01,2.75,-3.5,4
PIT-PGD,2018-08-01,-7.4375,-5.5625,16
PIT-PGD,2020-01-01,-4.625,-0.5,8
PIT-PHL,2018-08-01,4.155555555555556,8.838888888888889,180
PIT-PHL,2020-01-01,-13.551470588235293,-6.014598540145985,137
PIT-PHX,2018-08-01,-0.5747126436781609,4.112359550561798,89
PIT-PHX,2020-01-01,-19.481012658227847,-2.2151898734177213,79
PIT-PIE,2018-08-01,77.0,75.0,17
PIT-PIE,2020-01-01,-9.625,-7.0,8
PIT-RDU,2018-08-01,20.69090909090909,20.490909090909092,55
PIT-RDU,2020-01-01,-22.5609756097561,-6.341463414634147,41
PIT-RSW,2018-08-01,-14.0,-2.0,10
PIT-RSW,2020-01-01,-10.857142857142858,-2.36734693877551,49
PIT-SAN,2018-08-01,27.5,24.666666666666668,6
PIT-SAV,2018-08-01,25.0,26.5,12
PIT-SAV,2020-01-01,-23.0,-12.0,1
PIT-SEA,2020-01-01,-15.777777777777779,-0.8333333333333334,18
PIT-SFB,2018-08-01,26.333333333333332,29.77777777777778,9
PIT-SFB,2020-01-01,-8.8,-5.8,5
PIT-SFO,2018-08-01,26.816666666666666,40.05,60
PIT-SFO,2020-01-01,-10.615384615384615,2.8076923076923075,26
PIT-SLC,2018-08-01,-6.392857142857143,6.714285714285714,28
PIT-SLC,2020-01-01,-16.0,-4.8,25
PIT-SRQ,2018-08-01,-7.555555555555555,-4.111111111111111,9
PIT-SRQ,2020-01-01,-9.428571428571429,-3.142857142857143,7
PIT-STL,2018-08-01,-1.4193548387096775,7.516129032258065,31
PIT-STL,2020-01-01,-17.612903225806452,-1.4516129032258065,31
PIT-TPA,2018-08-01,-3.142857142857143,3.5714285714285716,63
PIT-TPA,2020-01-01,-15.141176470588235,-2.883720930232558,86
PIT-VPS,2018-08-01,-0.1111111111111111,4.0,9
PLN-APN,2018-08-01,0.17391304347826086,1.3478260869565217,23
PLN-APN,2020-01-01,-29.352941176470587,-18.647058823529413,17
PLN-DTW,2018-08-01,1.8941176470588235,5.788235294117647,85
PLN-DTW,2020-01-01,-16.772727272727273,-3.772727272727273,44
PNS-ATL,2018-08-01,1.4979591836734694,7.41869918699187,246
PNS-ATL,2020-01-01,-10.79,-4.706467661691542,201
PNS-AUS,2018-08-01,-13.0,-4.0,1
PNS-BNA,2018-08-01,-2.1774193548387095,1.7419354838709677,62
PNS-BNA,2020-01-01,-11.12280701754386,-3.0526315789473686,57
PNS-CLT,2018-08-01,7.402684563758389,9.52,150
PNS-CLT,2020-01-01,-6.508333333333334,-3.575,120
PNS-DAL,2018-08-01,-1.625,8.0,9
PNS-DCA,2018-08-01,-1.1612903225806452,1.435483870967742,62
PNS-DCA,2020-01-01,-13.653846153846153,-5.9423076923076925,52
PNS-DEN,2018-08-01,7.466666666666667,14.866666666666667,15
PNS-DEN,2020-01-01,-18.333333333333332,-5.444444444444445,9
PNS-DFW,2018-08-01,0.6956521739130435,7.905797101449275,138
PNS-DFW,2020-01-01,-8.566037735849056,-5.4766355140186915,107
PNS-HOU,2018-08-01,0.8387096774193549,5.806451612903226,31
PNS-HOU,2020-01-01,-8.73076923076923,-3.3461538461538463,26
PNS-IAH,2018-08-01,1.0526315789473684,2.895424836601307,153
PNS-IAH,2020-01-01,-10.333333333333334,-5.952830188679245,106
PNS-MCI,2018-08-01,-2.0,8.0,2
PNS-MDW,2018-08-01,1.5,4.833333333333333,6
PNS-MIA,2018-08-01,-1.752808988764045,1.8111111111111111,90
PNS-MIA,2020-01-01,-9.0,-6.363636363636363,77
PNS-ORD,2018-08-01,12.318181818181818,13.333333333333334,66
PNS-ORD,2020-01-01,-20.357142857142858,-7.25,28
PNS-PHL,2018-08-01,25.066666666666666,19.266666666666666,30
PNS-PHL,2020-01-01,-17.482758620689655,-7.551724137931035,29
PNS-STL,2018-08-01,-18.0,-5.0,1
PPG-HNL,2018-08-01,52.84615384615385,47.69230769230769,13
PPG-HNL,2020-01-01,-8.333333333333334,2.0,6
PQI-EWR,2018-08-01,24.41176470588235,43.86538461538461,52
PRC-DEN,2018-08-01,-5.5,-0.5,2
PRC-DEN,2020-01-01,-18.115384615384617,-6.653846153846154,26
PRC-LAX,2018-08-01,13.333333333333334,5.0,3
PRC-LAX,2020-01-01,-17.714285714285715,-11.142857142857142,28
PSC-AZA,2018-08-01,23.11111111111111,14.555555555555555,9
PSC-AZA,2020-01-01,0.2,5.2,5
PSC-DEN,2018-08-01,0.34375,1.476923076923077,65
PSC-DEN,2020-01-01,-15.821428571428571,-6.232142857142857,56
PSC-LAS,2018-08-01,2.5454545454545454,5.090909090909091,11
PSC-LAS,2020-01-01,-6.444444444444445,-1.1111111111111112,9
PSC-LAX,2018-08-01,7.25,7.5,4
PSC-LAX,2020-01-01,-24.6,-7.4,5
PSC-MSP,2018-08-01,-1.6666666666666667,1.85,60
PSC-MSP,2020-01-01,-24.53846153846154,-4.076923076923077,26
PSC-PDX,2018-08-01,5.8,-0.96,25
PSC-SEA,2018-08-01,25.366037735849055,22.071698113207546,265
PSC-SEA,2020-01-01,-15.451612903225806,-4.516129032258065,31
PSC-SFO,2018-08-01,45.42857142857143,47.82142857142857,28
PSC-SFO,2020-01-01,-8.5,-5.75,12
PSC-SLC,2018-08-01,2.4719101123595504,5.53932584269663,89
PSC-SLC,2020-01-01,-15.488095238095237,-4.559523809523809,84
PSE-JFK,2018-08-01,18.870967741935484,25.516129032258064,31
PSE-JFK,2020-01-01,-3.8823529411764706,-4.235294117647059,17
PSE-MCO,2018-08-01,23.30952380952381,31.0,42
PSE-MCO,2020-01-01,-7.580645161290323,-4.225806451612903,31
PSG-JNU,2018-08-01,-1.903225806451613,-1.032258064516129,31
PSG-JNU,2020-01-01,-9.904761904761905,-9.047619047619047,21
PSG-WRG,2018-08-01,3.1333333333333333,0.6333333333333333,30
PSG-WRG,2020-01-01,-13.4,-13.48,25
PSM-MYR,2018-08-01,-10.0,-1.4444444444444444,9
PSM-PGD,2018-08-01,15.333333333333334,20.77777777777778,9
PSM-PGD,2020-01-01,-13.8,-8.8,5
PSM-SFB,2018-08-01,-1.5,6.5,12
PSM-SFB,2020-01-01,-11.571428571428571,-4.571428571428571,7
PSP-ATL,2020-01-01,-11.0,1.411764705882353,17
PSP-BLI,2018-08-01,-0.1111111111111111,6.666666666666667,9
PSP-BLI,2020-01-01,-4.857142857142857,-5.428571428571429,7
PSP-DEN,2018-08-01,2.518867924528302,8.383177570093459,107
PSP-DEN,2020-01-01,-17.46788990825688,-5.825688073394495,109
PSP-DFW,2018-08-01,-5.809523809523809,-1.0714285714285714,42
PSP-DFW,2020-01-01,-4.972972972972973,-0.527027027027027,74
PSP-EWR,2020-01-01,-9.5,-8.0,4
PSP-IAH,2020-01-01,-7.779661016949152,-3.1016949152542375,59
PSP-JFK,2020-01-01,-14.095238095238095,-0.8095238095238095,21
PSP-LAX,2018-08-01,-10.466666666666667,-4.833333333333333,30
PSP-LAX,2020-01-01,-7.375,-4.041666666666667,24
PSP-MSP,2020-01-01,-7.3,0.8666666666666667,30
PSP-ORD,2020-01-01,-12.142857142857142,-2.087719298245614,57
PSP-PDX,2018-08-01,-6.25,-15.0,4
PSP-PDX,2020-01-01,-6.6923076923076925,-8.365384615384615,52
PSP-PHX,2018-08-01,3.0268456375838926,4.040268456375839,149
PSP-PHX,2020-01-01,-7.088,-3.768,125
PSP-SEA,2018-08-01,-2.0,-3.823529411764706,17
PSP-SEA,2020-01-01,-7.932773109243698,-5.647058823529412,119
PSP-SFO,2018-08-01,24.876623376623378,25.40909090909091,154
PSP-SFO,2020-01-01,-13.74056603773585,-5.919811320754717,212
PSP-SLC,2018-08-01,3.306451612903226,8.806451612903226,62
PSP-SLC,2020-01-01,-11.977011494252874,-3.4942528735632186,87
PUB-DEN,2018-08-01,6.7924528301886795,-3.1481481481481484,54
PUB-DEN,2020-01-01,-10.777777777777779,-9.533333333333333,45
PUB-LBL,2018-08-01,10.296296296296296,9.074074074074074,27
PUB-LBL,2020-01-01,-23.541666666666668,-16.416666666666668,24
PUW-SEA,2018-08-01,16.355555555555554,16.511111111111113,90
PVD-ATL,2018-08-01,-3.9782608695652173,8.271739130434783,92
PVD-ATL,2020-01-01,-16.9,-2.5375,80
PVD-BWI,2018-08-01,-4.301724137931035,4.025862068965517,232
PVD-BWI,2020-01-01,-10.804195804195805,-0.36363636363636365,143
PVD-CLT,2018-08-01,2.3142857142857145,6.9602272727272725,176
PVD-CLT,2020-01-01,-12.561904761904762,-3.4857142857142858,105
PVD-CVG,2018-08-01,-4.5,-1.0,4
PVD-DCA,2018-08-01,11.520661157024794,15.814049586776859,242
PVD-DCA,2020-01-01,-10.583732057416269,-3.7799043062200957,209
PVD-DEN,2018-08-01,18.61904761904762,33.904761904761905,21
PVD-DTW,2018-08-01,3.491228070175439,10.304347826086957,115
PVD-DTW,2020-01-01,-16.641975308641975,-3.7160493827160495,81
PVD-EWR,2018-08-01,39.90243902439025,35.34146341463415,82
PVD-EWR,2020-01-01,-17.0,-7.2439024390243905,41
PVD-FLL,2018-08-01,3.9193548387096775,18.322580645161292,62
PVD-FLL,2020-01-01,-18.71590909090909,-1.375,88
PVD-IAD,2018-08-01,17.389830508474578,22.28813559322034,118
PVD-IAD,2020-01-01,-18.625,-7.65625,32
PVD-MCO,2018-08-01,3.4452054794520546,14.034013605442176,147
PVD-MCO,2020-01-01,-17.205714285714286,-3.08,175
PVD-MDW,2018-08-01,-0.34831460674157305,8.651685393258427,89
PVD-MDW,2020-01-01,-13.194444444444445,1.1388888888888888,36
PVD-MYR,2018-08-01,33.72727272727273,33.27272727272727,11
PVD-ORD,2018-08-01,13.983050847457626,17.983471074380166,121
PVD-ORD,2020-01-01,-13.6875,-1.515625,64
PVD-PBI,2020-01-01,-25.689655172413794,-8.344827586206897,29
PVD-PGD,2018-08-01,12.777777777777779,15.88888888888889,9
PVD-PGD,2020-01-01,-8.666666666666666,5.5,6
PVD-PHL,2018-08-01,4.553459119496855,8.90566037735849,159
PVD-PHL,2020-01-01,-12.988888888888889,-5.833333333333333,90
PVD-PIE,2018-08-01,-3.3333333333333335,4.777777777777778,9
PVD-RDU,2018-08-01,43.666666666666664,41.083333333333336,12
PVD-RSW,2020-01-01,-18.22222222222222,-0.6111111111111112,18
PVD-TPA,2018-08-01,1.1395348837209303,8.395348837209303,43
PVD-TPA,2020-01-01,-13.30952380952381,-1.0238095238095237,42
PVU-AZA,2018-08-01,30.2,32.85,40
PVU-AZA,2020-01-01,-7.138888888888889,-5.166666666666667,36
PVU-LAX,2018-08-01,-2.2222222222222223,0.1111111111111111,9
PVU-LAX,2020-01-01,-6.142857142857143,3.4285714285714284,7
PVU-TUS,2020-01-01,-8.833333333333334,-9.166666666666666,6
PWM-ATL,2018-08-01,-1.565217391304348,9.282608695652174,92
PWM-ATL,2020-01-01,-14.833333333333334,-0.75,24
PWM-BWI,2018-08-01,6.655737704918033,12.918032786885245,122
PWM-BWI,2020-01-01,-17.337662337662337,-2.844155844155844,77
PWM-CLT,2018-08-01,3.75,12.632352941176471,68
PWM-CLT,2020-01-01,-15.479452054794521,0.8356164383561644,73
PWM-DCA,2018-08-01,6.177304964539007,8.041958041958042,143
PWM-DCA,2020-01-01,-12.55056179775281,-4.566666666666666,90
PWM-DEN,2018-08-01,10.882352941176471,20.705882352941178,17
PWM-DTW,2018-08-01,-1.9318181818181819,6.056179775280899,89
PWM-DTW,2020-01-01,-18.96078431372549,-4.03921568627451,51
PWM-EWR,2018-08-01,37.06666666666667,40.03030303030303,165
PWM-EWR,2020-01-01,-9.661538461538461,-5.630769230769231,65
PWM-IAD,2018-08-01,18.516666666666666,19.768595041322314,121
PWM-IAD,2020-01-01,11.0,8.0,1
PWM-JFK,2018-08-01,19.252688172043012,22.80851063829787,188
PWM-JFK,2020-01-01,-18.34090909090909,-3.772727272727273,44
PWM-LGA,2018-08-01,10.46195652173913,13.387978142076502,187
PWM-LGA,2020-01-01,-16.654761904761905,-4.523809523809524,84
PWM-MCO,2018-08-01,54.5,69.375,8
PWM-MCO,2020-01-01,-10.23076923076923,-4.846153846153846,13
PWM-MDW,2018-08-01,-14.75,2.0,4
PWM-ORD,2018-08-01,6.211538461538462,14.424050632911392,158
PWM-ORD,2020-01-01,-21.0,-2.911111111111111,45
PWM-PHL,2018-08-01,3.6878612716763004,9.346820809248555,173
PWM-PHL,2020-01-01,-14.6,-5.054545454545455,55
PWM-RDU,2018-08-01,6.538461538461538,5.923076923076923,13
PWM-RSW,2020-01-01,-8.538461538461538,-3.230769230769231,13
PWM-TPA,2020-01-01,-18.416666666666668,-9.666666666666666,12
RAP-ATL,2018-08-01,-3.5,-0.5,4
RAP-AZA,2018-08-01,7.5,12.071428571428571,14
RAP-AZA,2020-01-01,-3.1666666666666665,3.25,12
RAP-CLT,2018-08-01,19.125,5.25,8
RAP-DEN,2018-08-01,21.440860215053764,20.422459893048128,187
RAP-DEN,2020-01-01,-13.694444444444445,-6.416666666666667,72
RAP-DFW,2018-08-01,16.532258064516128,20.14516129032258,62
RAP-DFW,2020-01-01,-16.528301886792452,-4.6,55
RAP-EWR,2018-08-01,64.25,79.75,4
